Minimum_HR,Maximum_HR,Average_HR,Delta_HR,Standard_Dev_SC,Maximum_SC,Average_SC,Sum_SC,Activity,Sedentary,ActivityCategorical
53,148,96.58278146,67,8.990775665,25.78320312,9.762122395,1464.318359,Interval,0,2
52,145,91.72928177,64,8.582271551,26.7734375,8.489252356,1519.576172,Interval,0,2
58,122,88.90055249,5,9.433485347,29.1015625,11.11950751,2012.630859,Interval,0,2
54,129,88.34254144,9,8.453206947,26.03515625,8.878733598,1607.050781,Interval,0,2
54,124,91.52631579,10,8.679207116,22.1484375,8.628000827,1302.828125,Interval,0,2
94,134,115.3535912,-7,5.739416915,21.7265625,2.908008891,526.3496093,Resistance,0,3
79,126,99.52222222,-17,5.257904542,19.52929687,2.555653211,460.017578,Resistance,0,3
69,128,101.1823204,33,4.767560817,21.6796875,1.788911429,323.7929687,Resistance,0,3
72,125,100.1381215,3,5.097847252,19.58984375,2.360796441,424.9433593,Resistance,0,3
57,132,105.5722222,24,5.809337753,19.85546875,3.19356669,571.6484374,Resistance,0,3
67,125,96.92777778,-1,4.153482896,14.55078125,1.736914062,312.6445312,Resistance,0,3
64,149,110.2985075,61,8.824371717,25.78125,9.733791977,1304.328125,Aerobic,0,1
74,126,100.2596685,3,5.923508004,20.57617187,3.20891963,580.814453,Aerobic,0,1
64,135,120.3314917,62,10.00567413,33.01171875,11.13255352,2014.992187,Aerobic,0,1
59,145,116.6066667,67,9.506633113,42.63085937,13.66328911,2035.830078,Aerobic,0,1
72,143,114.3397436,-5,9.048320677,31.74609375,12.14300655,1882.166015,Aerobic,0,1
67,141,118.2421875,69,8.979505773,32.40039062,12.26167297,1569.494141,Aerobic,0,1
43,153,102.1612903,-13,5.897196684,20.984375,2.53817636,548.2460937,Resistance,0,3
57,167,119.86,24,5.569361444,21.234375,2.577685546,515.5371093,Resistance,0,3
51,144,114.5277778,14,5.704883664,20.64453125,3.117405726,558.0156249,Resistance,0,3
68,135,86.67403315,-17,5.867329715,20.84960937,3.1580831,565.2968749,Resistance,0,3
74,162,128.7305699,-6,5.862297127,21.1640625,2.752540074,531.2402343,Resistance,0,3
58,144,113.9889503,38,6.286486034,22.8359375,3.248763021,584.7773437,Resistance,0,3
68,125,105.8342541,5,4.545512224,21.12304687,1.656510416,298.1718749,Resistance,0,3
51,139,96.45054945,32,5.263165042,28.03125,1.899354713,343.7832031,Resistance,0,3
66,152,99.79005525,2,6.732230142,25.6953125,2.895377604,521.1679687,Resistance,0,3
67,122,96.94904459,-11,3.83340389,19.85546875,1.346767327,210.0957031,Resistance,0,3
89,127,107.0165289,17,7.724580906,29.8828125,4.266189953,516.2089843,Resistance,0,3
44,153,100.3552632,-9,5.464668658,27.8515625,1.81197317,275.4199219,Resistance,0,3
58,146,110.2872928,53,7.913821864,25.14453125,8.431888812,1526.171875,Interval,0,2
54,143,111.4202899,30,8.592650277,27.4921875,9.34278759,1289.304687,Interval,0,2
57,144,111.9849624,72,8.894000517,30.84765625,9.955401197,1324.068359,Interval,0,2
56,139,102.3208955,53,8.777126941,28.99804687,9.217927631,1225.984375,Interval,0,2
54,137,101.7575758,43,8.667057927,28.03125,11.20249881,1467.527344,Interval,0,2
54,138,103.7933884,67,8.651503981,29.68359375,11.02784414,1334.369141,Interval,0,2
77,137,115.8857143,43,7.677227543,22.19140625,5.650199802,983.1347655,Aerobic,0,1
64,151,116.2887701,5,7.395373036,26.27929687,7.128290022,1332.990234,Aerobic,0,1
91,173,138.6684492,32,7.279245292,25.78125,5.673618111,1055.292969,Aerobic,0,1
82,138,106.4438503,-8,7.858393667,26.45507812,8.621375751,1612.197265,Aerobic,0,1
78,152,129.1155779,50,7.292255641,21.1640625,5.470732568,1088.675781,Aerobic,0,1
91,184,143.2060302,21,7.18252836,22.92773437,4.624136306,920.2031249,Aerobic,0,1
57,148,117.1407035,55,7.953818757,23.52734375,5.340968276,1057.511719,Aerobic,0,1
84,154,120.6298343,35,9.585223272,23.4375,9.567415363,1722.134765,Aerobic,0,1
76,129,96.14,-1,9.578981151,42.046875,7.548489583,1132.273437,Aerobic,0,1
88,159,121.2872928,19,10.07750616,40.2421875,8.978396926,1625.089844,Aerobic,0,1
80,145,114.9256198,63,9.328466483,42.7734375,12.23573089,1480.523437,Aerobic,0,1
72,146,111.1712707,21,9.720028833,37.578125,8.130957031,1463.572265,Aerobic,0,1
86,163,125.6859504,67,9.365498708,43.9453125,12.10298295,1464.460937,Aerobic,0,1
66,140,113.2320442,-15,3.854603734,19.7890625,1.138302951,204.8945312,Resistance,0,3
54,79,68.15469613,15,4.563430418,38.4140625,0.656152883,118.7636719,Resistance,0,3
78,130,104.2527473,31,4.609862867,19.59375,1.902590573,346.2714843,Resistance,0,3
76,120,97.70165746,-8,5.03782407,20.37109375,2.20616799,399.3164062,Resistance,0,3
70,118,91.18009479,-21,4.837425814,18.625,2.032277473,428.8105468,Resistance,0,3
78,138,104.6587678,54,3.981111375,17.4609375,1.272169357,268.4277344,Resistance,0,3
88,146,114.7123288,30,8.102845495,27.171875,10.75254174,1569.871094,Interval,0,2
95,152,127.1791045,25,9.914282597,28.18164062,7.795767257,1044.632812,Interval,0,2
80,131,106.2481203,-15,8.509926773,28.96875,12.16805686,1618.351562,Interval,0,2
74,141,122.8721805,42,10.21964302,27.7734375,9.30081062,1237.007812,Interval,0,2
69,150,118.1027397,13,8.249681211,27.44726562,13.09946222,1912.521484,Interval,0,2
75,143,116.8031496,16,10.21827912,29.71875,12.42507382,1577.984375,Interval,0,2
60,122,92.875,16,7.599967937,23.984375,4.704345703,564.5214843,Interval,0,2
59,126,97.27272727,35,9.218804776,26.27929687,7.376000774,892.4960936,Interval,0,2
54,116,88.15037594,32,8.249355616,26.27929687,5.948014567,791.0859374,Interval,0,2
71,107,87.25984252,-8,8.164086315,26.5390625,5.587921382,709.6660156,Interval,0,2
78,125,99.76377953,-13,7.679766264,25.83984375,4.198403666,533.1972656,Interval,0,2
62,121,94.34328358,26,8.05262608,29.4765625,4.104191142,545.8574219,Interval,0,2
61,114,91.52517986,-15,8.721101272,23.046875,8.793348133,1222.275391,Interval,0,2
43,139,103.5833333,-41,7.767888224,26.5546875,11.94933712,1577.3125,Interval,0,2
70,146,110.4736842,-12,8.347146958,26.45507812,10.17967456,1537.130859,Interval,0,2
44,127,94.52985075,-7,7.463731164,26.71875,13.30285098,1782.582031,Interval,0,2
58,132,95.81954887,-18,7.018316775,25.53125,11.66006747,1539.128906,Interval,0,2
59,149,121.4357143,-32,8.594077591,25.953125,9.856747414,1370.08789,Interval,0,2
69,138,100.441989,-27,6.964573237,22.40234375,3.949553263,714.8691406,Resistance,0,3
74,121,97.81767956,25,6.10728412,19.4375,3.305669457,598.3261718,Resistance,0,3
81,150,110.1741573,29,6.159958448,19.85546875,3.550133865,631.923828,Resistance,0,3
66,135,102.7569061,6,5.226610656,17.6796875,2.836501736,510.5703124,Resistance,0,3
44,147,100.5911602,15,5.385064273,17.51953125,2.819639756,507.5351561,Resistance,0,3
82,161,111.0331492,23,6.295210057,20.0546875,3.631603936,657.3203124,Resistance,0,3
93,167,123.5824176,-15,8.032670931,22.8359375,9.449808979,1719.865234,Interval,0,2
71,124,99.27272727,30,9.367897388,26.00390625,12.33998902,1493.138672,Interval,0,2
78,133,104.6363636,4,7.907565195,25.78320312,11.49425361,1390.804687,Interval,0,2
73,125,99.14049587,-22,9.211330163,26.89453125,10.41691955,1260.447265,Interval,0,2
67,124,98.90082645,-2,8.417545395,24.77539062,11.49029894,1390.326172,Interval,0,2
60,129,94.66393443,15,9.027196806,23.515625,7.252808625,877.5898436,Interval,0,2
47,130,88.3553719,-28,8.109207816,22.48828125,10.14850206,1227.96875,Interval,0,2
64,131,93.8121547,29,2.215710874,16.2421875,0.357725694,64.39062499,Resistance,0,3
48,131,88.68508287,15,2.730862381,19.46484375,0.527300587,95.44140624,Resistance,0,3
46,126,99.03867403,-31,2.748119366,16.2421875,0.635514323,114.3925781,Resistance,0,3
70,118,101.8186813,22,2.636838961,20.91796875,0.462458995,83.70507811,Resistance,0,3
75,139,107.1444444,25,2.925461674,14.55078125,0.775619763,138.8359375,Resistance,0,3
78,117,98.76111111,3,3.903483897,19.14257812,1.165884689,208.6933593,Resistance,0,3
80,137,104.2384106,5,9.520471494,28.125,8.178976096,1235.02539,Interval,0,2
79,124,98.42857143,16,7.576686961,25.22460937,12.40390037,1649.71875,Interval,0,2
52,77,65.29496403,-10,7.308044054,27.890625,2.60122527,361.5703125,Interval,0,2
84,145,110.2255639,13,7.491236471,24.10351562,12.13110902,1613.4375,Interval,0,2
71,122,98.55639098,-25,8.837663549,24.859375,6.93301669,915.158203,Interval,0,2
68,132,99.76377953,32,8.040470477,24.36328125,12.16495448,1544.949219,Interval,0,2
60,133,91.71270718,-7,3.759436916,20.43945312,0.897139054,160.5878906,Resistance,0,3
87,132,104.4530387,-15,5.493014828,22.19140625,2.405192506,435.3398437,Resistance,0,3
76,131,107.5690608,-7,3.820271484,22.19140625,0.968285998,175.2597656,Resistance,0,3
79,136,109.9333333,-15,4.394739178,16.3515625,1.73811758,311.1230468,Resistance,0,3
73,130,107.5876777,-15,4.175393961,22.04101562,0.97093564,203.8964843,Resistance,0,3
49,127,102.0331492,-44,5.045439486,18.75,2.301989813,416.6601561,Resistance,0,3
58,134,106.109589,-11,7.587617838,23.4375,9.151818426,1327.013672,Aerobic,0,1
72,145,107.6635071,-3,9.680522263,24.18359375,9.324570497,1967.484375,Aerobic,0,1
66,132,105.9120879,43,9.469334871,24.74414062,8.759014423,1594.140625,Aerobic,0,1
81,138,117.1791045,51,8.229144377,29.8828125,10.0859375,1351.515625,Aerobic,0,1
69,159,119.3,60,9.868447133,25.1953125,9.725933159,1750.667969,Aerobic,0,1
77,156,112.8333333,55,9.33208273,44.23828125,13.08672171,1727.447266,Aerobic,0,1
73,150,119.1356784,21,11.02535075,42.15625,10.26381984,2032.236328,Aerobic,0,1
74,143,119.9701493,4,8.093559368,43.6484375,16.05950423,2135.914062,Aerobic,0,1
52,163,123.4070352,22,10.50715137,42.046875,8.601542771,1703.105469,Aerobic,0,1
65,159,117.6080402,-14,9.936307701,42.9296875,9.289112071,1829.955078,Aerobic,0,1
81,157,129.2330827,68,8.921212756,31.74609375,14.44567963,1921.275391,Aerobic,0,1
57,94,76.87878788,19,5.899838164,28.6875,1.970584753,260.1171875,Interval,0,2
63,128,91.2826087,10,7.871782658,29.18945312,3.464192708,478.0585937,Interval,0,2
60,100,82.70512821,3,9.667421568,30.56640625,5.022398337,783.4941406,Interval,0,2
59,103,81.42361111,37,6.713960486,32.76367187,3.093261718,445.4296874,Interval,0,2
71,95,83.23741007,7,10.71665734,31.90429687,8.111370278,1127.480469,Interval,0,2
60,173,125.6811594,112,12.26202812,32.6953125,10.47051779,1434.460937,Interval,0,2
65,149,117.5714286,29,10.0865729,37.70507812,7.138628949,1299.230469,Aerobic,0,1
61,136,104.9504132,20,8.936719601,42.48828125,13.84069925,1674.724609,Aerobic,0,1
51,160,113.361809,67,8.95601451,23.15625,6.074817446,1208.888672,Aerobic,0,1
73,139,115.8666667,38,8.303767688,42.34570312,15.19516601,1823.419922,Aerobic,0,1
78,159,120.3228346,-2,9.090088573,44.2265625,12.17108445,1533.55664,Aerobic,0,1
72,154,118.3707317,26,9.768252757,31.32421875,8.535804115,1749.839844,Aerobic,0,1
35,170,120.84,14,9.23736442,26.19140625,9.188541666,1378.28125,Interval,0,2
90,137,112.3636364,22,7.935927684,26.19140625,13.51241283,1635.001953,Interval,0,2
56,169,122.2857143,13,8.517450038,28.54882812,11.66028942,1539.158203,Interval,0,2
89,153,112.8057554,48,9.036773569,29.95507812,8.210642423,1141.279297,Interval,0,2
101,155,128.4133333,-8,9.135262908,26.3828125,9.39516927,1409.27539,Interval,0,2
71,148,110.2317881,-29,9.913197948,41.46289062,9.957213541,1493.582031,Interval,0,2
90,150,126.0330579,-14,8.105246799,26.3828125,13.88818359,1666.582031,Aerobic,0,1
73,152,105.4916667,24,7.649260393,43.359375,14.09312631,1677.082031,Aerobic,0,1
66,153,125.8765432,52,6.901630505,23.68945312,17.26636751,4178.460937,Aerobic,0,1
76,147,127.3149351,12,8.498394893,24.765625,12.22193735,3752.134765,Aerobic,0,1
75,159,126.3289474,-41,8.584145441,30.87890625,14.72000051,4460.160156,Aerobic,0,1
77,141,116.7607973,-17,9.112434202,31.0546875,13.34888672,4004.666015,Aerobic,0,1
77,144,107.4628099,-48,6.877891258,29.68359375,12.27402344,1472.882812,Interval,0,2
97,148,121.3203125,4,8.015951736,26.98242187,10.79135132,1381.292969,Interval,0,2
54,101,81.47761194,12,7.612822129,25.609375,8.573519123,1148.851562,Interval,0,2
64,114,88.06716418,-3,6.78866219,28.125,12.93932096,1720.929687,Interval,0,2
54,126,95.84210526,37,7.337367951,28.875,11.2619111,1486.572266,Interval,0,2
74,136,104.0225564,7,7.129908746,27.15820312,10.24010121,1351.693359,Interval,0,2
68,142,105.9905213,10,8.388687816,22.8359375,6.451599702,1354.835937,Aerobic,0,1
67,121,96.74742268,23,8.839827393,22.265625,6.309767649,1217.785156,Aerobic,0,1
82,123,104.0853081,-5,9.149932697,23.765625,8.615882331,1817.951172,Aerobic,0,1
70,120,104.1563981,20,8.798585078,23.23242187,7.248837425,1522.255859,Aerobic,0,1
74,151,119.4312796,-11,8.33483424,22.8515625,6.598902529,1385.769531,Aerobic,0,1
70,114,100.1895735,-4,8.787158105,22.40234375,6.450144401,1360.980469,Aerobic,0,1
63,165,108.6629834,-27,9.117142807,25.11132812,10.10962456,1819.732422,Interval,0,2
56,145,107.7016575,-35,8.969170266,27.8515625,9.289450966,1681.390625,Interval,0,2
76,124,97.98895028,-20,8.69071504,27.671875,7.894042968,1420.927734,Interval,0,2
63,138,102.8465909,14,8.495051433,26.80664062,7.635830965,1343.90625,Interval,0,2
74,135,98.78571429,-34,9.022936123,27.24609375,8.691836402,1460.228515,Interval,0,2
72,140,105.4309392,-18,8.727642383,28.21875,7.904750085,1430.759765,Interval,0,2
85,147,122.9834254,36,3.142947291,17.72851562,0.831934133,150.5800781,Resistance,0,3
68,147,110.375,26,5.925895599,21.0234375,2.906071428,508.5624999,Resistance,0,3
72,155,116.1153846,65,6.089381964,20.3671875,3.503015539,637.548828,Resistance,0,3
88,158,128.5248619,-15,3.971883759,19.0625,1.201711412,217.5097656,Resistance,0,3
67,133,105.9722222,40,6.049882307,21.09375,3.719164629,665.7304687,Resistance,0,3
70,162,125.4861878,32,4.133396555,16.453125,1.590581597,286.3046874,Resistance,0,3
70,144,108.8933333,47,8.642573043,42.92578125,8.994140624,1349.121094,Aerobic,0,1
73,145,114.4254144,46,9.018415303,23.4609375,9.042404513,1627.632812,Aerobic,0,1
70,139,115.5690608,12,10.86659389,40.96875,9.428230749,1706.509766,Aerobic,0,1
75,151,121.6318681,23,9.447736514,42.78125,9.416487808,1713.800781,Aerobic,0,1
71,151,116.9005525,57,9.732699717,42.92578125,9.625539536,1742.222656,Aerobic,0,1
68,161,116.3678161,29,10.29947453,45.52734375,10.550669,1835.816406,Aerobic,0,1
59,130,89.85164835,33,5.125932173,19.59375,1.89136547,344.2285156,Resistance,0,3
69,115,89.04945055,-5,3.502602669,17.27539062,1.018257942,184.3046875,Resistance,0,3
65,120,93.50555556,25,3.914057332,17.4609375,1.350759549,243.1367187,Resistance,0,3
77,118,97.98333333,-1,5.892315075,21.515625,3.156908356,561.9296874,Resistance,0,3
66,119,92.04972376,-3,5.678196525,21.4453125,3.006247841,544.1308593,Resistance,0,3
67,124,95.55248619,17,5.186518647,20.37109375,2.289192708,412.0546874,Resistance,0,3
85,154,110.9774436,31,8.928686556,26.8125,8.28815202,1102.324219,Interval,0,2
82,126,104.7121212,0,9.199188959,27.04296875,8.784002129,1159.488281,Interval,0,2
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Interval,0,2
97,137,120.219697,3,9.278812892,27.58203125,7.772830847,1026.013672,Interval,0,2
75,134,103.0447761,3,9.48098242,29.4375,9.156454057,1226.964844,Interval,0,2
75,140,114.9699248,22,9.007785892,28.23242187,7.702207622,1016.691406,Interval,0,2
72,139,104.0189573,10,5.915987084,21.328125,3.055150325,644.6367187,Resistance,0,3
46,133,91.26519337,-26,6.091365717,23.125,3.824186198,688.3535156,Resistance,0,3
56,112,85.18009479,15,6.660914617,20.64453125,4.005433575,845.1464843,Resistance,0,3
71,132,91.04166667,-1,9.080044844,31.078125,8.150824652,1173.71875,Interval,0,2
57,134,102.0075188,33,8.776254882,28.42382812,9.761204769,1298.240234,Interval,0,2
73,141,107.8142857,28,9.003302006,30.87890625,8.874637276,1242.449219,Interval,0,2
85,138,105.5869565,32,8.681116019,28.640625,6.613705842,912.6914062,Interval,0,2
73,163,121.2877698,13,9.262969836,33.22265625,7.543265964,1040.970703,Interval,0,2
72,134,94.20143885,-9,9.139872885,32.6953125,7.274013601,1011.087891,Interval,0,2
94,150,122.8131868,22,9.552769048,27.75,7.110254978,1294.066406,Aerobic,0,1
73,141,109.2039474,19,8.72818852,30.3671875,10.03250925,1524.941406,Aerobic,0,1
68,145,98.84768212,-6,9.985785831,38.33984375,10.48851562,1573.277344,Aerobic,0,1
69,143,106.8453039,13,9.991536391,35.359375,8.527842881,1535.011719,Aerobic,0,1
66,139,110.1538462,12,10.13148585,38.63671875,7.716106266,1396.615234,Aerobic,0,1
69,136,105.6464088,0,9.442296241,32.65625,8.379524739,1508.314453,Aerobic,0,1
76,163,137.1398964,47,9.307666304,38.99609375,7.382134471,1424.751953,Aerobic,0,1
74,152,128.2519685,75,9.04075135,23.28125,9.310977484,1182.49414,Aerobic,0,1
70,157,134.5833333,64,10.27891718,39.4453125,8.175516764,1569.699219,Aerobic,0,1
75,144,126.4824121,41,9.216681651,26.296875,6.320966846,1245.230469,Aerobic,0,1
58,143,124.6528497,30,9.819711131,35.38476562,7.469736734,1434.189453,Aerobic,0,1
73,149,124.2362205,47,8.655849474,29.8828125,11.00965712,1387.216797,Aerobic,0,1
79,163,131.6066351,58,9.22486106,39.7109375,6.435491336,1357.888672,Aerobic,0,1
81,152,113.1157025,39,9.499622905,40.7421875,11.72980695,1419.306641,Aerobic,0,1
107,174,147.1570248,52,8.174324928,26.54296875,10.74709452,1300.398437,Aerobic,0,1
69,188,149.7443609,-11,8.655198013,32.54882812,9.081419966,1189.666016,Aerobic,0,1
93,174,134.7322835,72,8.876169571,27.44726562,9.792107529,1243.597656,Aerobic,0,1
90,165,138.1278195,49,8.351099766,27.9375,10.47973449,1393.804687,Aerobic,0,1
88,137,109.2733333,-12,9.251362753,25.27929687,7.717473957,1157.621094,Interval,0,2
71,131,97.19736842,1,9.032457527,27.0703125,6.472397557,977.3320312,Interval,0,2
54,111,89.13245033,-1,5.520013075,19.27148437,2.290860409,345.9199218,Interval,0,2
72,115,96.04724409,21,6.352539969,22.61914062,3.082108754,388.3457031,Interval,0,2
75,120,102.7631579,5,6.328982519,22.1484375,2.974365234,452.1035156,Interval,0,2
48,124,98.24,16,5.850218,25.02734375,2.708276531,403.5332031,Interval,0,2
71,157,118.007874,42,8.514299974,25.14453125,7.121906249,890.2382812,Interval,0,2
57,160,115.519685,36,7.895704799,26.86328125,14.02317606,1780.943359,Interval,0,2
73,163,119.7460317,33,8.721630386,26.7734375,11.89151562,1486.439453,Interval,0,2
61,131,94.66929134,1,9.293073408,27.76171875,10.12910617,1286.396484,Interval,0,2
66,142,100.6614173,7,9.302702441,26.3671875,7.346865699,925.705078,Interval,0,2
70,155,115.6456693,-1,9.286837736,26.71875,10.9737174,1393.662109,Interval,0,2
76,135,107.6132597,-35,3.244230881,17.34375,0.842465901,152.4863281,Resistance,0,3
78,142,112.6263736,21,3.683457501,19.625,1.047330729,188.5195312,Resistance,0,3
53,148,97.0718232,14,2.477994854,15.33203125,0.552335117,99.97265622,Resistance,0,3
56,138,98.82872928,-18,4.229615543,19.078125,1.401776361,250.9179687,Resistance,0,3
44,133,99.29834254,15,6.773103898,39.86328125,2.123502604,382.2304687,Resistance,0,3
63,163,131.2087912,88,10.11574888,40.29492187,10.16124013,1849.345703,Aerobic,0,1
63,167,114.858209,95,8.44477557,26.27929687,7.211680852,966.3652342,Aerobic,0,1
52,165,126.6432161,89,10.40803351,37.83203125,9.518559594,1894.193359,Aerobic,0,1
60,155,113.7979275,73,9.927624809,23.52734375,9.419087727,1808.464844,Aerobic,0,1
66,159,112.6748466,-3,8.217375421,27.671875,4.970424107,800.2382812,Interval,0,2
70,146,107.1125828,40,8.858619955,27.44726562,9.895022764,1494.148437,Interval,0,2
53,131,103.343949,4,8.587350201,28.61523437,9.449231189,1483.529297,Interval,0,2
63,136,96.61184211,1,9.170410334,30.37109375,5.772769325,877.4609374,Interval,0,2
77,144,112.6754967,-42,8.695371324,27.44726562,8.36033216,1262.410156,Interval,0,2
71,163,109.8807947,-6,8.790395275,28.61523437,7.9908423,1206.617187,Interval,0,2
